PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,USG_PCT,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,TS_PCT,EFG_PCT,AST,TOV,AST_PCT,AST_TO,TM_TOV_PCT,REB,OREB_PCT,DREB_PCT,OFF_RATING,DEF_RATING,NET_RATING,PLUS_MINUS,PIE,PACE,VOLUME_SCORE,FG3A_RATE,FTA_RATE,EXPECTED_TS,TS_ABOVE_EXPECTED,TS_PCT_SCALED,TS_ABOVE_EXPECTED_SCALED,EFFICIENCY_SCORE,AVG_SHOT_DISTANCE,PCT_PULLUP,PCT_LATE_CLOCK,PCT_MIDRANGE,PCT_RESTRICTED_HARD,PCT_RESTRICTED_EASY,TOTAL_SHOTS,SHOT_DIFFICULTY_SCORE,TS_X_DIFFICULTY,TS_X_DIFFICULTY_SCALED,EFFICIENCY_SCORE_SCALED,DIFFICULTY_ADJ_EFFICIENCY
1626220,Royce O'Neale,PHX,32.0,78,28.4,0.139,9.8,3.4,8.0,0.421,2.7,6.7,0.408,0.3,0.5,0.711,0.596,0.59,2.7,1.3,0.129,2.02,10.8,4.8,0.025,0.139,111.4,115.1,-3.6,-1.4,0.082,100.64,30.8,0.8375,0.0625,0.543226114631512,0.0527738853684879,0.4971428571428571,0.66079032978583,56.3,22.475460122699385,0.17177914110429449,0.015337423312883436,0.024539877300613498,0.027607361963190184,0.02147239263803681,326.0,55.9,0.33316399999999996,0.5523687940910711,0.563,55.8
203497,Rudy Gobert,MIN,33.0,76,31.3,0.127,10.9,4.4,6.5,0.682,0.0,0.1,0.0,2.1,4.0,0.526,0.664,0.682,1.7,1.4,0.074,1.21,12.3,11.5,0.121,0.222,113.0,108.0,5.0,3.1,0.121,101.49,33.9,0.0153846153846153,0.6153846153846154,0.6561587830389484,0.0078412169610516,0.6914285714285715,0.5113623828154996,61.9,1.8354430379746836,0.012658227848101266,0.004219409282700422,0.02109704641350211,0.24050632911392406,0.43037974683544306,237.0,15.8,0.104912,0.17393870563951225,0.619,39.6
1629060,Rui Hachimura,LAL,28.0,68,28.3,0.149,11.5,4.5,8.8,0.514,1.7,3.9,0.443,0.7,1.1,0.694,0.62,0.611,0.8,0.6,0.041,1.36,5.8,3.3,0.023,0.094,116.4,114.4,2.0,1.2,0.073,100.83,33.2,0.4431818181818181,0.125,0.5569173612641372,0.0630826387358628,0.5657142857142856,0.6950730889921668,61.7,15.12156862745098,0.29411764705882354,0.01568627450980392,0.21176470588235294,0.08627450980392157,0.047058823529411764,255.0,67.8,0.42035999999999996,0.6969352819756115,0.617,65.7
201566,Russell Westbrook,SAC,37.0,64,28.9,0.252,15.2,5.6,13.1,0.427,2.0,5.9,0.338,2.0,2.9,0.694,0.528,0.503,6.7,3.3,0.33,2.04,13.4,5.4,0.042,0.147,110.0,122.1,-12.1,-7.1,0.105,102.15,54.6,0.450381679389313,0.2213740458015267,0.5640190103574779,-0.0360190103574779,0.3028571428571429,0.3655009427062538,32.8,14.774590163934427,0.28688524590163933,0.018442622950819672,0.13524590163934427,0.11885245901639344,0.030737704918032786,488.0,64.1,0.33844799999999997,0.5611293946000613,0.32799999999999996,44.5
1642346,Ryan Dunn,PHX,23.0,70,19.4,0.136,5.8,2.3,5.2,0.453,0.8,2.4,0.331,0.3,0.7,0.489,0.532,0.53,1.5,0.8,0.105,1.82,10.3,4.2,0.068,0.142,110.4,108.7,1.7,0.1,0.081,98.02,20.9,0.4615384615384615,0.1346153846153846,0.5600464111635031,-0.028046411163503,0.3142857142857143,0.3920145946169382,34.5,11.83157894736842,0.031578947368421054,0.005263157894736842,0.015789473684210527,0.12631578947368421,0.1368421052631579,190.0,31.6,0.168112,0.27872105843439915,0.34500000000000003,31.2
1641750,Ryan Kalkbrenner,CHA,24.0,69,21.4,0.113,7.6,3.2,4.2,0.753,0.0,0.1,0.0,1.2,1.7,0.716,0.762,0.753,0.8,0.9,0.053,0.87,13.5,5.5,0.109,0.133,112.3,111.2,1.1,0.7,0.108,100.4,19.2,0.0238095238095238,0.4047619047619047,0.6173613759066661,0.1446386240933339,0.9714285714285716,0.9662954287073028,96.9,1.9669421487603307,0.03305785123966942,0.01652892561983471,0.008264462809917356,0.17355371900826447,0.4214876033057851,121.0,15.0,0.1143,0.18950352728568942,0.9690000000000001,57.9
1642948,Ryan Nembhard,DAL,23.0,60,19.5,0.173,6.6,2.7,6.5,0.415,0.8,2.3,0.356,0.4,0.5,0.806,0.492,0.477,5.3,1.4,0.353,3.72,10.6,2.2,0.011,0.095,111.2,113.1,-1.9,-0.4,0.087,101.89,26.2,0.3538461538461538,0.0769230769230769,0.5457415480897514,-0.0537415480897514,0.1999999999999999,0.3065629245047893,24.3,16.10734463276836,0.5141242937853108,0.022598870056497175,0.3050847457627119,0.06779661016949153,0.0,177.0,91.1,0.44821199999999994,0.7431124669446493,0.24300000000000002,49.3
1631157,Ryan Rollins,MIL,23.0,74,32.1,0.236,17.3,6.6,13.9,0.472,2.5,6.1,0.406,1.7,2.1,0.796,0.583,0.561,5.6,2.7,0.264,2.06,11.7,4.6,0.023,0.115,113.3,116.5,-3.2,-2.4,0.111,99.55,55.2,0.4388489208633093,0.1510791366906475,0.5524133162919409,0.030586683708059,0.4599999999999999,0.5870046386474443,51.1,14.291902071563088,0.3352165725047081,0.018832391713747645,0.128060263653484,0.1977401129943503,0.003766478342749529,531.0,70.5,0.41101499999999996,0.6814417521201017,0.511,59.6
1630180,Saddiq Bey,NOP,27.0,72,31.2,0.213,17.7,6.1,13.4,0.451,2.1,5.7,0.367,3.4,4.1,0.841,0.579,0.529,2.5,0.9,0.12,2.68,5.1,5.6,0.051,0.12,113.3,116.8,-3.6,-2.6,0.112,102.05,54.0,0.4253731343283582,0.3059701492537313,0.5846409880060709,-0.0056409880060709,0.4485714285714284,0.4665260025096974,45.6,13.306733167082294,0.23192019950124687,0.007481296758104738,0.07481296758104738,0.19451371571072318,0.04239401496259352,401.0,56.5,0.32713499999999995,0.5423730218600524,0.456,49.9
1630573,Sam Hauser,BOS,28.0,78,24.8,0.141,9.2,3.2,7.7,0.419,2.5,6.5,0.393,0.2,0.3,0.85,0.59,0.584,1.5,0.4,0.077,3.26,4.6,3.8,0.028,0.118,119.8,111.0,8.8,4.7,0.08,97.23,28.2,0.8441558441558441,0.0389610389610389,0.5384589447877524,0.0515410552122476,0.48,0.6566904335246141,55.1,23.887596899224807,0.21705426356589147,0.023255813953488372,0.050387596899224806,0.011627906976744186,0.01937984496124031,258.0,62.9,0.37111,0.6152813124321277,0.551,58.3
1630241,Sam Merrill,CLE,30.0,52,26.5,0.167,12.8,4.3,9.3,0.461,3.0,7.2,0.421,1.1,1.3,0.855,0.644,0.624,2.4,0.8,0.119,2.98,6.2,2.6,0.02,0.072,120.3,112.6,7.7,4.7,0.081,101.54,34.0,0.7741935483870968,0.1397849462365591,0.5553932605476286,0.0886067394523714,0.6342857142857143,0.7799559615994077,69.3,21.769565217391303,0.2608695652173913,0.021739130434782608,0.05652173913043478,0.05217391304347826,0.017391304347826087,230.0,65.0,0.4186,0.6940172924041085,0.693,69.4
1630572,Sandro Mamukelashvili,TOR,26.0,80,21.9,0.181,11.2,4.1,7.9,0.523,1.4,3.7,0.389,1.5,2.0,0.747,0.637,0.614,1.9,0.8,0.123,2.25,7.3,4.9,0.06,0.163,114.9,109.7,5.3,2.3,0.123,101.19,34.4,0.4683544303797468,0.2531645569620253,0.5777380069583259,0.0592619930416741,0.6142857142857143,0.6823671611579505,64.2,12.161512027491408,0.08247422680412371,0.020618556701030927,0.010309278350515464,0.20962199312714777,0.07560137457044673,291.0,41.8,0.266266,0.4414553472987872,0.642,54.2
1630583,Santi Aldama,MEM,25.0,43,27.9,0.191,14.0,5.3,11.1,0.479,1.6,4.7,0.35,1.8,2.7,0.667,0.572,0.553,2.9,1.3,0.153,2.29,7.9,6.7,0.052,0.171,113.6,116.0,-2.4,-1.1,0.115,103.47,41.7,0.4234234234234234,0.2432432432432432,0.5750699317299741,-0.0030699317299741,0.4285714285714284,0.4750762995318689,44.7,13.495215311004785,0.10526315789473684,0.014354066985645933,0.08133971291866028,0.10287081339712918,0.0861244019138756,418.0,44.0,0.25167999999999996,0.4172725087249545,0.44700000000000006,43.2
1630703,Scoot Henderson,POR,22.0,30,24.9,0.246,14.2,4.8,11.4,0.418,1.9,5.4,0.352,2.8,3.3,0.84,0.553,0.501,3.7,2.4,0.231,1.53,12.7,2.7,0.022,0.078,112.2,109.0,3.2,1.8,0.086,103.34,47.0,0.4736842105263158,0.2894736842105262,0.5775280130104742,-0.0245280130104741,0.3742857142857143,0.4037153689369495,38.6,14.472222222222221,0.17313432835820897,0.016483516483516484,0.06575963718820861,0.13392857142857142,0.032467532467532464,,51.9,0.287007,0.47584285962978007,0.386,43.1
1630567,Scottie Barnes,TOR,24.0,80,33.5,0.226,18.1,7.1,14.0,0.507,0.9,2.8,0.304,3.0,3.7,0.815,0.577,0.537,5.9,2.6,0.255,2.26,10.9,7.5,0.055,0.166,114.6,110.0,4.6,3.3,0.139,101.0,57.8,0.1999999999999999,0.2642857142857143,0.5768696913016113,0.0001303086983887,0.4428571428571426,0.4857190094792392,46.0,9.937931034482759,0.25517241379310346,0.022413793103448276,0.13620689655172413,0.1706896551724138,0.05517241379310345,580.0,57.3,0.33062099999999994,0.548152630749973,0.46,50.4
1631101,Shaedon Sharpe,POR,22.0,50,29.4,0.293,20.8,7.8,17.4,0.452,2.1,6.1,0.337,3.1,3.9,0.787,0.546,0.511,2.6,2.9,0.151,0.9,12.0,4.3,0.032,0.104,112.4,113.7,-1.3,-1.0,0.108,103.89,66.3,0.3505747126436782,0.2241379310344827,0.5607782922618655,-0.0147782922618654,0.3542857142857143,0.4361390109469912,38.7,13.10126582278481,0.42563291139240506,0.020569620253164556,0.18829113924050633,0.2120253164556962,0.03955696202531646,632.0,79.0,0.43134000000000006,0.7151395578251031,0.387,55.1
1628983,Shai Gilgeous-Alexander,OKC,27.0,68,33.2,0.323,31.1,10.8,19.4,0.553,1.7,4.4,0.386,7.9,9.0,0.879,0.665,0.597,6.6,2.2,0.332,2.97,6.9,4.3,0.017,0.1,121.5,105.2,16.3,11.6,0.207,101.84,84.1,0.2268041237113402,0.4639175257731959,0.6042288285422731,0.0607711714577269,0.6942857142857144,0.6873860803611863,69.2,12.634210526315789,0.5552631578947368,0.02368421052631579,0.24605263157894736,0.18289473684210528,0.002631578947368421,760.0,90.7,0.603155,1.0,0.6920000000000001,84.6
1630536,Sharife Cooper,WAS,24.0,41,17.1,0.197,8.1,3.1,6.0,0.514,0.7,1.9,0.382,1.2,1.5,0.833,0.609,0.573,3.0,1.5,0.256,2.03,13.3,2.1,0.025,0.098,108.4,120.1,-11.7,-4.5,0.094,103.68,27.0,0.3166666666666666,0.25,0.576473000722823,0.0325269992771769,0.5342857142857143,0.5934573462707439,55.8,26.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,0.27405,0.4543608193582081,0.5579999999999999,50.6
1631321,Sidy Cissoko,POR,22.0,75,19.1,0.123,5.1,1.8,4.5,0.398,0.8,2.6,0.298,0.8,1.2,0.659,0.514,0.487,1.5,0.9,0.107,1.57,12.7,2.2,0.041,0.071,109.2,110.9,-1.7,-0.8,0.036,102.55,19.3,0.5777777777777778,0.2666666666666666,0.5858799329744996,-0.0718799329744995,0.2628571428571429,0.2462419662632568,25.6,17.156626506024097,0.08433734939759036,0.018072289156626505,0.03614457831325301,0.12048192771084337,0.018072289156626505,166.0,47.5,0.24415,0.4047881556150575,0.256,33.0
1631323,Simone Fontecchio,MIA,30.0,70,16.7,0.184,8.5,2.8,6.7,0.412,1.8,4.7,0.375,1.2,1.5,0.843,0.579,0.542,1.4,0.7,0.121,2.06,7.5,3.0,0.042,0.118,113.8,110.5,3.3,1.3,0.09,105.28,28.5,0.7014925373134329,0.2238805970149253,0.5701339593625668,0.0088660406374331,0.4485714285714284,0.514770533352647,47.5,19.025210084033613,0.15126050420168066,0.025210084033613446,0.037815126050420166,0.10504201680672269,0.029411764705882353,238.0,54.8,0.31729199999999996,0.5260538335916969,0.47500000000000003,50.1
1642883,Sion James,CHA,23.0,82,22.5,0.109,5.4,1.7,4.5,0.371,1.0,2.9,0.352,1.0,1.2,0.837,0.531,0.483,2.0,0.8,0.121,2.51,10.1,3.5,0.026,0.124,113.2,110.0,3.3,0.8,0.062,99.1,20.1,0.6444444444444444,0.2666666666666666,0.5869325706037005,-0.0559325706037004,0.3114285714285716,0.2992764666194837,30.7,16.096045197740114,0.06779661016949153,0.01694915254237288,0.011299435028248588,0.1864406779661017,0.02824858757062147,177.0,46.0,0.24426000000000003,0.4049705299632765,0.307,35.6
1642461,Spencer Jones,DEN,24.0,64,22.1,0.097,5.5,2.1,4.1,0.504,0.9,2.3,0.396,0.5,0.8,0.608,0.619,0.613,0.8,0.5,0.047,1.65,8.4,3.3,0.055,0.09,116.9,115.3,1.6,0.0,0.045,99.33,15.8,0.5609756097560976,0.1951219512195122,0.5751675906771309,0.0438324093228691,0.5628571428571427,0.6310545839301469,59.0,14.97163120567376,0.0425531914893617,0.0,0.014184397163120567,0.12056737588652482,0.07801418439716312,141.0,37.1,0.229649,0.38074624267393953,0.59,48.5
201939,Stephen Curry,GSW,38.0,43,30.9,0.308,26.6,8.7,18.6,0.468,4.4,11.3,0.393,4.7,5.1,0.923,0.637,0.587,4.7,2.8,0.245,1.68,10.0,3.6,0.013,0.1,117.6,114.8,2.8,2.1,0.146,103.66,72.0,0.6075268817204301,0.2741935483870967,0.5668586120211727,0.0701413879788273,0.6142857142857143,0.7185476442531669,65.6,18.97666068222621,0.3590664272890485,0.008976660682226212,0.12567324955116696,0.12567324955116696,0.003590664272890485,557.0,74.5,0.474565,0.786804386932049,0.6559999999999999,72.1
1642264,Stephon Castle,SAS,21.0,68,30.0,0.243,16.7,5.7,12.0,0.471,1.2,3.6,0.332,4.1,5.6,0.734,0.575,0.521,7.4,3.2,0.344,2.31,12.7,5.3,0.047,0.119,118.2,108.4,9.8,6.0,0.117,102.28,56.9,0.3,0.4666666666666666,0.6129831529096454,-0.0379831529096454,0.437142857142857,0.3589689961397575,40.6,10.988980716253444,0.19834710743801653,0.01652892561983471,0.08539944903581267,0.24242424242424243,0.049586776859504134,363.0,54.5,0.313375,0.5195596488464823,0.406,46.3
203500,Steven Adams,HOU,32.0,32,22.8,0.116,5.8,2.2,4.3,0.504,0.0,0.0,0.0,1.5,2.5,0.58,0.535,0.504,1.5,1.1,0.084,1.37,13.5,8.6,0.189,0.165,117.3,105.5,11.8,6.1,0.1,97.69,18.8,0.0,0.5813953488372093,0.6509748725751806,-0.1159748725751805,0.3228571428571429,0.0995999676941263,23.4,2.136,0.04,0.0,0.016,0.168,0.472,125.0,13.3,0.07115500000000001,0.11797133406835723,0.23399999999999999,17.6
1629004,Svi Mykhailiuk,UTA,28.0,50,23.1,0.143,9.4,3.5,7.2,0.478,2.0,4.8,0.408,0.5,0.6,0.893,0.626,0.613,1.9,0.8,0.107,2.21,8.3,2.5,0.029,0.074,114.9,117.9,-3.0,-1.5,0.074,103.74,25.0,0.6666666666666666,0.0833333333333333,0.5480002578560694,0.0779997421439305,0.5828571428571427,0.7446813632393019,64.8,17.725806451612904,0.2620967741935484,0.004032258064516129,0.036290322580645164,0.0967741935483871,0.020161290322580645,248.0,58.2,0.36433200000000004,0.6040437366846002,0.648,62.6
204456,T.J. McConnell,IND,34.0,56,17.2,0.227,9.4,4.3,8.0,0.538,0.3,0.9,0.32,0.4,0.5,0.862,0.567,0.556,5.1,1.1,0.469,4.48,7.9,2.2,0.022,0.104,109.1,116.7,-7.6,-2.4,0.15,103.65,33.3,0.1125,0.0625,0.5388102022623382,0.0281897977376617,0.4142857142857141,0.5790335618702818,48.0,11.586206896551724,0.625,0.02586206896551724,0.3620689655172414,0.14224137931034483,0.008620689655172414,232.0,99.5,0.5641649999999999,0.9353565832994835,0.48,70.8
1643007,Taelon Peter,IND,24.0,38,13.0,0.159,4.5,1.6,4.2,0.38,1.1,3.3,0.328,0.3,0.4,0.625,0.518,0.509,1.1,0.7,0.113,1.48,11.7,1.6,0.019,0.096,103.2,111.8,-8.7,-2.6,0.057,105.12,15.6,0.7857142857142856,0.0952380952380952,0.5476689988614897,-0.0296689988614896,0.2742857142857142,0.3866185218466567,31.9,24.764705882352942,0.08823529411764706,0.0,0.029411764705882353,0.0,0.0,34.0,51.3,0.265734,0.4405733186328556,0.319,38.0
1631106,Tari Eason,HOU,25.0,60,25.8,0.181,10.5,4.0,9.7,0.416,1.6,4.3,0.358,0.9,1.1,0.776,0.514,0.496,1.5,1.4,0.078,1.11,10.4,6.3,0.077,0.156,116.1,109.6,6.5,2.8,0.083,99.06,36.3,0.443298969072165,0.1134020618556701,0.5511970272158584,-0.0371970272158583,0.2628571428571429,0.36158333338361,30.2,14.557788944723619,0.11055276381909548,0.03015075376884422,0.07035175879396985,0.12562814070351758,0.07537688442211055,199.0,48.1,0.24723400000000004,0.4099012691596688,0.302,35.6
1627752,Taurean Prince,MIL,32.0,26,23.5,0.157,9.2,3.3,7.3,0.45,2.3,5.4,0.436,0.2,0.2,1.0,0.617,0.61,1.8,1.2,0.102,1.48,11.5,3.1,0.007,0.125,113.7,117.5,-3.8,-2.0,0.073,99.88,24.5,0.7397260273972603,0.0273972602739726,0.535248171926842,0.0817518280731579,0.5571428571428572,0.7571592889252805,63.7,19.36842105263158,0.18421052631578946,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.0,38.0,58.0,0.35785999999999996,0.5933134932148452,0.637,61.5
1641707,Taylor Hendricks,MEM,22.0,59,19.0,0.157,7.4,2.8,6.0,0.459,1.1,3.1,0.342,0.8,1.2,0.681,0.566,0.548,0.9,0.8,0.07,1.1,10.3,3.7,0.054,0.141,108.4,119.1,-10.7,-4.4,0.077,103.17,24.2,0.5166666666666667,0.1999999999999999,0.5698525305951676,-0.0038525305951676,0.4114285714285712,0.4724736910985843,43.6,13.951923076923077,0.057692307692307696,0.009615384615384616,0.009615384615384616,0.18269230769230768,0.0673076923076923,104.0,40.4,0.22866399999999995,0.37911316328306977,0.436,40.8
1629611,Terance Mann,BKN,29.0,63,24.3,0.133,7.2,2.7,5.8,0.457,0.9,2.4,0.364,1.0,1.3,0.788,0.564,0.533,3.0,1.1,0.182,2.68,10.7,3.2,0.044,0.089,109.6,117.8,-8.2,-4.2,0.066,98.07,24.5,0.4137931034482758,0.2241379310344827,0.577833976993371,-0.013833976993371,0.4057142857142854,0.4392794229649095,41.9,12.839195979899497,0.27638190954773867,0.02512562814070352,0.08040201005025126,0.1658291457286432,0.06030150753768844,199.0,59.5,0.33557999999999993,0.5563743979574072,0.419,48.8
1630545,Terrence Shannon Jr.,MIN,25.0,43,12.5,0.171,5.6,1.8,4.0,0.45,0.7,1.8,0.408,1.3,1.6,0.8,0.597,0.541,0.9,0.6,0.102,1.58,9.0,1.1,0.018,0.074,112.0,120.5,-8.5,-1.9,0.069,102.75,18.7,0.45,0.4,0.6070379047968503,-0.0100379047968502,0.5,0.451903629249159,48.1,13.704225352112676,0.11267605633802817,0.014084507042253521,0.028169014084507043,0.19718309859154928,0.028169014084507043,71.0,46.9,0.279993,0.4642140080078918,0.48100000000000004,47.3
1628418,Thomas Bryant,CLE,28.0,60,12.2,0.182,6.2,2.3,4.5,0.506,0.8,2.2,0.359,0.9,1.1,0.803,0.625,0.594,0.6,0.5,0.067,1.18,7.9,3.4,0.074,0.184,114.4,110.7,3.6,0.7,0.115,102.45,21.2,0.4888888888888889,0.2444444444444444,0.5758136669940198,0.0491863330059801,0.5800000000000001,0.648859576434681,60.8,13.720430107526882,0.053763440860215055,0.0,0.021505376344086023,0.0967741935483871,0.10752688172043011,93.0,34.9,0.21812499999999999,0.3616400427750744,0.608,48.5
1642275,Tidjane Salaün,CHA,20.0,37,15.6,0.147,6.0,2.2,4.3,0.503,1.0,2.2,0.434,0.7,1.1,0.65,0.629,0.616,0.7,0.7,0.071,1.04,11.3,4.0,0.044,0.205,113.2,111.1,2.1,-0.1,0.102,99.11,16.7,0.5116279069767442,0.2558139534883721,0.5816542469522652,0.0473457530477348,0.5914285714285714,0.6427385492590542,61.2,15.119266055045872,0.027522935779816515,0.0,0.0,0.1651376146788991,0.06422018348623854,109.0,37.7,0.237133,0.3931543301473088,0.612,50.3
203501,Tim Hardaway Jr.,DEN,34.0,80,26.6,0.177,13.5,4.4,9.7,0.447,2.8,6.9,0.407,2.0,2.5,0.811,0.624,0.591,1.4,0.5,0.07,2.51,4.3,2.6,0.008,0.082,119.4,114.9,4.5,2.5,0.085,101.24,39.9,0.7113402061855671,0.2577319587628866,0.5773012506966377,0.0466987493033622,0.5771428571428572,0.640586875551919,60.3,20.172131147540984,0.2540983606557377,0.01366120218579235,0.12021857923497267,0.04918032786885246,0.00819672131147541,366.0,65.4,0.408096,0.676602200097819,0.603,64.0
202699,Tobias Harris,DET,33.0,63,27.7,0.181,13.3,4.9,10.5,0.469,1.3,3.5,0.368,2.2,2.5,0.866,0.574,0.531,2.5,1.0,0.12,2.49,6.7,5.1,0.03,0.145,118.6,108.6,10.0,5.8,0.112,100.9,40.8,0.3333333333333333,0.238095238095238,0.5758280883569408,-0.0018280883569408,0.4342857142857141,0.4792061701197544,45.2,13.385245901639344,0.27459016393442626,0.01639344262295082,0.12295081967213115,0.06557377049180328,0.04918032786885246,244.0,57.5,0.33004999999999995,0.5472059420878547,0.452,50.0
1641739,Toumani Camara,POR,26.0,82,33.3,0.16,13.4,4.8,10.9,0.44,2.7,7.2,0.37,1.2,1.7,0.708,0.578,0.563,2.5,1.8,0.103,1.4,11.1,5.1,0.043,0.103,114.3,113.0,1.3,0.4,0.073,102.27,42.4,0.6605504587155964,0.1559633027522935,0.5600698984316024,0.0179301015683975,0.4457142857142855,0.5449139471344968,48.5,17.784037558685448,0.13380281690140844,0.011737089201877934,0.023474178403755867,0.13145539906103287,0.0539906103286385,426.0,50.2,0.29015599999999997,0.48106373983470246,0.485,48.3
1642848,Tre Johnson,WAS,20.0,60,24.0,0.22,12.2,4.5,10.8,0.419,1.9,5.4,0.358,1.3,1.5,0.874,0.535,0.508,2.0,1.6,0.122,1.31,10.3,2.8,0.018,0.093,108.7,119.9,-11.2,-5.6,0.068,104.38,42.2,0.5,0.1388888888888888,0.5513938525278067,-0.0163938525278066,0.3228571428571429,0.4307663085835926,36.6,17.945205479452056,0.3664383561643836,0.010273972602739725,0.1404109589041096,0.05136986301369863,0.003424657534246575,292.0,71.2,0.38092000000000004,0.6315457883960177,0.36600000000000005,49.9
1630200,Tre Jones,CHI,26.0,65,27.0,0.186,14.1,5.2,9.5,0.553,0.6,2.0,0.315,2.9,3.5,0.841,0.637,0.586,5.4,1.4,0.284,3.8,7.9,3.1,0.02,0.088,111.0,114.8,-3.8,-2.1,0.126,106.25,41.3,0.2105263157894736,0.3684210526315789,0.6010812198286277,0.0359187801713722,0.6142857142857143,0.60473704261544,61.0,7.874015748031496,0.09055118110236221,0.047244094488188976,0.051181102362204724,0.35039370078740156,0.015748031496062992,254.0,49.0,0.31213,0.5174955028143678,0.61,56.4
1630544,Tre Mann,CHA,25.0,53,12.6,0.231,5.5,2.1,5.7,0.36,0.9,2.9,0.323,0.4,0.5,0.852,0.462,0.442,1.6,1.0,0.223,1.59,11.8,1.7,0.028,0.114,105.8,115.9,-10.1,-2.9,0.062,97.44,27.6,0.5087719298245613,0.087719298245614,0.5403438000475722,-0.0783438000475721,0.1142857142857143,0.2247457493579971,15.8,16.81566820276498,0.3548387096774194,0.018433179723502304,0.07834101382488479,0.12442396313364056,0.009216589861751152,217.0,68.9,0.31831800000000005,0.5277548888759938,0.158,34.3
1630570,Trendon Watford,PHI,25.0,53,16.3,0.17,6.5,2.6,5.1,0.515,0.2,0.9,0.2,1.1,1.5,0.779,0.573,0.534,2.5,1.2,0.229,2.06,12.9,3.3,0.041,0.146,106.5,115.6,-9.1,-2.9,0.093,103.23,23.0,0.1764705882352941,0.2941176470588235,0.5888711452360823,-0.0158711452360823,0.4314285714285713,0.4325046223814854,43.2,8.87912087912088,0.12087912087912088,0.0,0.054945054945054944,0.2967032967032967,0.04395604395604396,91.0,45.0,0.25784999999999997,0.4275020517114174,0.43200000000000005,43.0
1630530,Trey Murphy III,NOP,25.0,66,35.5,0.223,21.5,7.5,15.9,0.47,3.2,8.6,0.379,3.3,3.7,0.886,0.613,0.572,3.8,1.8,0.16,2.08,7.9,5.7,0.026,0.131,113.6,117.2,-3.6,-2.6,0.122,101.71,60.2,0.5408805031446541,0.2327044025157232,0.5687080790576303,0.0442919209423696,0.5457142857142856,0.6325827343904835,58.0,15.844086021505376,0.23655913978494625,0.014336917562724014,0.03942652329749104,0.14695340501792115,0.08064516129032258,558.0,56.1,0.343893,0.5701569248368993,0.58,57.5
1641774,Tristan Vukcevic,WAS,23.0,49,13.7,0.259,9.0,3.1,6.5,0.479,1.0,2.9,0.347,1.8,2.3,0.784,0.603,0.558,1.1,1.3,0.133,0.89,12.9,3.0,0.046,0.162,103.5,118.5,-15.1,-4.6,0.11,105.7,35.2,0.4461538461538461,0.3538461538461538,0.5886106904642484,0.0143893095357515,0.5171428571428571,0.5331386997957558,52.4,14.074074074074074,0.14074074074074075,0.022222222222222223,0.14074074074074075,0.1111111111111111,0.044444444444444446,135.0,53.0,0.31959,0.5298637995208528,0.524,52.7
1641783,Tristan da Silva,ORL,25.0,77,24.7,0.16,9.9,3.6,8.1,0.45,1.6,4.2,0.374,1.1,1.2,0.884,0.576,0.547,1.6,0.9,0.092,1.8,8.1,3.7,0.03,0.115,113.2,111.6,1.6,1.3,0.085,100.96,32.3,0.5185185185185186,0.1481481481481481,0.5595973318089966,0.0164026681910033,0.4399999999999999,0.5398343192867056,48.0,15.066666666666666,0.14814814814814814,0.003703703703703704,0.07037037037037037,0.1,0.037037037037037035,270.0,48.3,0.27820799999999996,0.4612545697208843,0.48,47.1
1629639,Tyler Herro,MIA,26.0,33,31.3,0.248,20.5,7.5,15.6,0.48,2.5,6.7,0.378,3.0,3.3,0.917,0.602,0.561,4.1,1.9,0.199,2.13,8.4,4.8,0.013,0.129,114.4,116.4,-2.0,-1.2,0.122,103.33,57.1,0.4294871794871795,0.2115384615384615,0.5627265953636573,0.0392734046363426,0.5142857142857142,0.6158931716508125,55.5,14.38255033557047,0.3288590604026846,0.013422818791946308,0.1342281879194631,0.06040268456375839,0.013422818791946308,149.0,63.6,0.382872,0.6347821041025938,0.555,59.5
1631213,Tyrese Martin,PHI,27.0,46,16.9,0.178,6.3,2.4,6.0,0.394,1.2,3.6,0.321,0.4,0.6,0.679,0.501,0.489,1.7,0.9,0.163,1.95,9.9,2.5,0.04,0.112,105.8,116.8,-10.9,-3.9,0.077,97.87,23.6,0.6,0.0999999999999999,0.5478358806086336,-0.0468358806086336,0.2257142857142857,0.3295283915188165,26.7,16.732057416267942,0.14832535885167464,0.03349282296650718,0.04784688995215311,0.12440191387559808,0.028708133971291867,209.0,53.6,0.268536,0.4452188906665782,0.267,35.6
1630178,Tyrese Maxey,PHI,25.0,70,38.0,0.286,28.3,9.9,21.4,0.462,3.1,8.6,0.367,5.3,6.0,0.892,0.588,0.536,6.6,2.4,0.288,2.7,7.4,4.1,0.008,0.096,115.0,113.4,1.5,1.6,0.15,100.25,80.9,0.4018691588785046,0.2803738317757009,0.5719271648256602,0.0160728351743397,0.4742857142857142,0.5387374275980983,50.0,14.486026731470231,0.35236938031591736,0.026731470230862697,0.1117861482381531,0.20413122721749696,0.006075334143377886,823.0,72.0,0.42335999999999996,0.7019091278361282,0.5,60.1
