PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,USG_PCT,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,TS_PCT,EFG_PCT,AST,TOV,AST_PCT,AST_TO,TM_TOV_PCT,REB,OREB_PCT,DREB_PCT,OFF_RATING,DEF_RATING,NET_RATING,PLUS_MINUS,PIE,PACE,VOLUME_SCORE,FG3A_RATE,FTA_RATE,EXPECTED_TS,TS_ABOVE_EXPECTED,TS_PCT_SCALED,TS_ABOVE_EXPECTED_SCALED,EFFICIENCY_SCORE
1628379,Luke Kennard,LAL,29.0,78,21.5,0.131,8.4,3.0,5.7,0.533,1.5,3.1,0.478,0.8,0.9,0.913,0.689,0.665,2.2,0.8,0.139,2.9,8.6,2.3,0.019,0.086,114.2,113.7,0.5,0.5,0.089,101.7,23.2,0.543859649122807,0.15789473684210525,0.5644522687737512,0.12454773122624874,0.7628571428571427,0.8994812157897242,81.8
1628436,Luke Kornet,SAS,30.0,68,21.0,0.1,6.5,2.6,4.0,0.643,0.0,0.0,0.0,1.4,1.7,0.825,0.689,0.643,1.9,0.4,0.114,4.5,5.8,6.1,0.116,0.147,114.4,110.5,3.9,1.7,0.109,102.41,17.1,0.0,0.425,0.6228246770398171,0.0661753229601828,0.7628571428571427,0.7053581103507287,74.0
1628370,Malik Monk,SAC,28.0,62,22.0,0.234,12.5,4.5,10.2,0.438,2.0,5.1,0.395,1.5,1.7,0.879,0.568,0.536,3.0,1.5,0.208,2.03,9.5,1.9,0.01,0.071,110.0,118.3,-8.3,-4.1,0.094,102.11,42.3,0.5,0.16666666666666669,0.5551725271015572,0.012827472898442771,0.41714285714285704,0.5279446605702226,46.1
1631204,Marcus Sasser,DET,25.0,38,12.0,0.197,5.2,1.8,4.7,0.39,1.2,2.8,0.415,0.4,0.5,0.833,0.533,0.514,2.0,0.8,0.217,2.42,10.7,1.0,0.016,0.07,116.4,103.1,13.4,3.1,0.078,101.68,20.5,0.5957446808510638,0.10638297872340426,0.5470074899783485,-0.014007489978348442,0.31714285714285717,0.43870238870371775,36.6
203935,Marcus Smart,LAL,32.0,62,28.5,0.151,9.3,3.0,7.7,0.395,1.6,4.7,0.331,1.7,2.1,0.822,0.543,0.497,3.0,1.5,0.133,2.01,11.4,2.8,0.022,0.077,117.3,110.6,6.8,4.1,0.059,100.07,33.0,0.6103896103896104,0.2727272727272727,0.5837397680538424,-0.040739768053842385,0.34571428571428586,0.34980160510369585,34.7
1631109,Mark Williams,PHX,24.0,60,23.6,0.167,11.7,4.7,7.3,0.644,0.0,0.0,1.0,2.3,2.9,0.771,0.68,0.645,1.0,1.1,0.064,0.89,10.3,8.0,0.124,0.201,111.3,113.3,-2.0,-0.7,0.141,101.01,32.6,0.0,0.3972602739726027,0.6101886352522118,0.06981136474778826,0.7371428571428573,0.7174501199882042,72.9
1628963,Marvin Bagley III,DAL,27.0,60,20.0,0.18,10.5,4.2,6.9,0.618,0.4,0.9,0.462,1.6,2.4,0.66,0.661,0.647,1.4,1.0,0.107,1.39,9.8,6.1,0.116,0.171,109.9,119.0,-9.1,-3.7,0.123,103.2,30.8,0.13043478260869565,0.34782608695652173,0.5983763930074854,0.06262360699251468,0.6828571428571428,0.6935465344065198,68.7
1641824,Matas Buzelis,CHI,21.0,77,29.2,0.223,16.3,5.8,12.5,0.463,2.2,6.4,0.349,2.4,3.1,0.786,0.586,0.553,2.1,2.1,0.103,0.99,11.5,5.8,0.033,0.152,110.6,116.9,-6.3,-4.0,0.097,104.25,51.7,0.512,0.248,0.5718401781299975,0.01415982187000242,0.4685714285714284,0.5323755163044714,49.4
1629680,Matisse Thybulle,POR,29.0,30,16.0,0.144,5.8,1.9,4.5,0.433,1.2,3.1,0.398,0.7,0.8,0.84,0.6,0.571,0.9,0.9,0.079,0.96,13.9,2.0,0.033,0.087,108.8,99.8,9.0,2.9,0.093,103.73,15.9,0.6888888888888889,0.17777777777777778,0.5657878158229201,0.03421218417707983,0.5085714285714285,0.5990615921075261,54.5
1631108,Max Christie,DAL,23.0,77,29.1,0.162,12.3,4.2,9.4,0.441,2.3,5.8,0.404,1.6,1.8,0.899,0.601,0.566,2.0,1.2,0.095,1.57,9.3,3.2,0.006,0.097,108.3,115.2,-6.9,-4.4,0.079,103.23,37.8,0.6170212765957447,0.19148936170212766,0.5669563461983209,0.034043653801679064,0.5114285714285713,0.5985011279977626,54.6
1642875,Maxime Raynaud,SAC,23.0,74,26.5,0.178,12.5,5.2,9.1,0.571,0.3,1.0,0.324,1.8,2.3,0.786,0.619,0.589,1.4,1.3,0.074,1.06,10.0,7.5,0.07,0.211,110.4,121.3,-10.9,-6.2,0.109,101.41,38.4,0.10989010989010989,0.25274725274725274,0.580564919704878,0.03843508029512199,0.5628571428571427,0.6131052427419849,58.3
1642877,Micah Peavy,NOP,24.0,61,15.0,0.135,4.3,1.7,4.5,0.385,0.5,1.8,0.259,0.4,0.5,0.759,0.455,0.436,1.0,0.3,0.089,3.05,5.4,1.9,0.046,0.073,110.4,114.5,-4.1,-1.7,0.044,103.08,16.2,0.4,0.1111111111111111,0.5561047041569713,-0.10110470415697131,0.0942857142857143,0.14905215508009328,11.6
1630695,Micah Potter,IND,28.0,47,19.3,0.174,9.7,3.2,6.2,0.515,1.5,3.6,0.423,1.8,2.1,0.842,0.679,0.637,1.5,1.0,0.111,1.47,10.3,5.0,0.061,0.193,108.4,114.8,-6.4,-2.6,0.114,105.56,27.2,0.5806451612903226,0.33870967741935487,0.594051774359345,0.08494822564065507,0.7342857142857144,0.7677892190661089,74.8
1629008,Michael Porter Jr.,BKN,27.0,52,32.5,0.292,24.2,8.5,18.4,0.463,3.4,9.3,0.363,3.8,4.4,0.859,0.595,0.555,3.0,2.3,0.165,1.3,9.3,7.1,0.04,0.188,113.0,119.6,-6.6,-3.9,0.141,97.97,70.3,0.5054347826086957,0.23913043478260873,0.5626402660151607,0.03235973398483927,0.4942857142857142,0.5929010893174116,53.4
1628969,Mikal Bridges,NYK,29.0,82,32.8,0.17,14.4,5.8,11.7,0.49,1.9,5.1,0.371,1.0,1.2,0.827,0.587,0.571,3.7,1.0,0.158,3.66,6.0,3.8,0.029,0.085,118.0,112.0,6.0,3.6,0.099,98.88,43.7,0.4358974358974359,0.10256410256410256,0.5503819955099939,0.03661800449000607,0.4714285714285713,0.6070623809073427,52.6
201144,Mike Conley,MIN,38.0,54,18.4,0.113,4.5,1.3,4.0,0.335,1.0,3.1,0.337,0.8,0.9,0.9,0.517,0.465,2.9,0.6,0.205,4.62,7.9,1.7,0.017,0.074,112.3,112.1,0.2,0.3,0.061,102.58,14.8,0.775,0.225,0.5775894925923029,-0.06058949259230284,0.2714285714285716,0.2837894208547441,27.6
1628970,Miles Bridges,CHA,28.0,77,31.0,0.221,17.1,6.2,13.5,0.46,1.9,5.8,0.333,2.7,3.3,0.822,0.57,0.531,3.2,1.4,0.154,2.3,7.1,5.8,0.03,0.155,118.3,114.8,3.5,1.9,0.114,98.66,54.2,0.42962962962962964,0.24444444444444444,0.5719717483374291,-0.001971748337429191,0.4228571428571426,0.4787284149205412,44.5
1630540,Miles McBride,NYK,25.0,41,26.3,0.174,12.0,4.2,9.9,0.423,2.7,6.6,0.413,0.9,1.1,0.787,0.578,0.562,2.6,0.8,0.136,3.21,5.9,2.4,0.02,0.068,119.9,110.4,9.5,5.5,0.085,98.57,34.4,0.6666666666666666,0.11111111111111112,0.5499184519407526,0.02808154805924734,0.4457142857142855,0.5786735670651885,49.9
1629011,Mitchell Robinson,NYK,28.0,60,19.6,0.102,5.7,2.5,3.4,0.723,0.0,0.0,0.0,0.7,1.7,0.408,0.676,0.723,0.9,0.7,0.058,1.27,11.9,8.8,0.201,0.227,117.7,109.9,7.8,2.6,0.124,98.23,15.0,0.0,0.5,0.6369450514188613,0.03905494858113878,0.7257142857142858,0.6151666748503921,68.1
1630541,Moses Moody,GSW,23.0,60,25.7,0.174,12.1,4.1,9.3,0.44,2.5,6.3,0.401,1.5,1.9,0.77,0.6,0.575,1.6,1.0,0.093,1.72,7.5,3.3,0.031,0.092,111.1,108.9,2.2,1.3,0.083,102.6,36.0,0.6774193548387096,0.2043010752688172,0.5676581043178303,0.03234189568216972,0.5085714285714285,0.5928417663116827,54.2
1631243,Mouhamed Gueye,ATL,23.0,77,15.3,0.12,4.4,1.7,3.8,0.452,0.5,1.7,0.308,0.5,0.8,0.645,0.539,0.521,0.9,0.4,0.076,2.09,7.9,3.6,0.071,0.151,112.5,110.1,2.3,0.6,0.075,102.61,15.3,0.4473684210526316,0.2105263157894737,0.576412789902171,-0.037412789902171006,0.3342857142857143,0.360865793642677,34.5
1630619,Moussa Cisse,DAL,23.0,38,13.9,0.136,4.5,1.7,3.0,0.574,0.0,0.0,0.0,1.0,2.1,0.469,0.564,0.574,0.2,0.8,0.023,0.3,15.8,5.7,0.15,0.215,111.2,110.7,0.5,-0.1,0.087,104.05,14.1,0.0,0.7000000000000001,0.6714621022716105,-0.10746210227161057,0.40571428571428547,0.12791001102291166,29.5
1631217,Moussa Diabaté,CHA,24.0,73,26.0,0.112,7.9,3.1,5.0,0.631,0.0,0.0,0.5,1.6,2.4,0.659,0.653,0.632,1.9,1.0,0.099,1.93,11.2,8.7,0.139,0.191,122.0,111.5,10.5,4.7,0.108,97.8,24.3,0.0,0.48,0.6320268499480863,0.02097315005191369,0.6599999999999999,0.5550339000226661,61.8
1626167,Myles Turner,MIL,30.0,71,26.9,0.181,11.9,4.0,9.1,0.44,2.1,5.4,0.383,1.8,2.5,0.74,0.584,0.553,1.5,1.2,0.079,1.24,9.1,5.3,0.039,0.152,109.6,115.8,-6.2,-3.2,0.086,100.47,39.0,0.5934065934065935,0.27472527472527475,0.5809607214620781,0.0030392785379218523,0.46285714285714263,0.49539307083207246,47.6
1641772,Nae'Qwan Tomlin,CLE,25.0,64,15.7,0.151,5.8,2.3,4.9,0.478,0.4,1.8,0.235,0.7,1.0,0.77,0.549,0.521,0.8,0.5,0.071,1.83,6.8,2.9,0.081,0.094,114.3,110.7,3.6,0.9,0.069,101.75,20.1,0.36734693877551017,0.2040816326530612,0.5723635715071493,-0.023363571507149294,0.362857142857143,0.4075878320996331,38.1
1630230,Naji Marshall,DAL,28.0,74,29.5,0.2,15.2,5.7,11.1,0.51,0.8,2.9,0.291,3.1,4.1,0.76,0.592,0.548,3.3,1.6,0.162,2.03,9.1,4.7,0.028,0.12,109.7,114.3,-4.6,-2.9,0.106,104.35,48.3,0.26126126126126126,0.36936936936936937,0.5993654397325259,-0.0073654397325259024,0.48571428571428554,0.4607911710325852,47.6
1629675,Naz Reid,MIN,26.0,77,26.1,0.212,13.6,5.2,11.3,0.456,2.1,5.8,0.362,1.2,1.6,0.732,0.565,0.549,2.2,1.6,0.124,1.35,10.3,6.2,0.042,0.187,113.0,109.9,3.2,2.2,0.112,102.77,44.6,0.5132743362831858,0.1415929203539823,0.5526908764954473,0.0123091235045526,0.40857142857142836,0.5262208393842656,45.6
1629674,Neemias Queta,BOS,26.0,76,25.3,0.145,10.2,4.3,6.6,0.653,0.0,0.1,0.125,1.6,2.3,0.703,0.674,0.654,1.7,1.0,0.091,1.68,9.6,8.4,0.118,0.194,118.8,105.6,13.2,6.3,0.13,96.15,30.3,0.015151515151515154,0.34848484848484845,0.6031619569523001,0.07083804304769992,0.72,0.7208644382557878,72.0
1629651,Nic Claxton,BKN,27.0,69,27.8,0.175,11.7,4.8,8.4,0.571,0.0,0.3,0.158,2.0,3.3,0.616,0.592,0.574,3.7,1.4,0.216,2.64,9.3,6.9,0.084,0.167,107.4,120.3,-12.9,-7.5,0.117,98.37,38.9,0.03571428571428571,0.3928571428571428,0.6082143929235115,-0.016214392923511567,0.48571428571428554,0.43136311890410967,46.4
1630208,Nick Richards,CHI,28.0,48,14.6,0.176,5.8,2.1,4.2,0.512,0.1,0.4,0.278,1.4,2.1,0.644,0.562,0.525,0.3,1.2,0.033,0.27,18.4,5.1,0.103,0.221,108.9,117.2,-8.4,-2.8,0.079,102.27,21.9,0.09523809523809523,0.5,0.6281614567563232,-0.06616145675632312,0.40000000000000013,0.2652593135824146,34.6
1641733,Nick Smith Jr.,LAL,22.0,30,12.5,0.212,6.2,2.3,5.4,0.435,1.1,2.9,0.395,0.4,0.5,0.733,0.552,0.54,1.0,0.7,0.127,1.48,9.6,0.8,0.009,0.054,110.6,111.7,-1.1,-0.1,0.067,101.35,23.0,0.537037037037037,0.09259259259259259,0.5431515795895698,0.008848420410430213,0.37142857142857144,0.5147119355786995,42.9
1629638,Nickeil Alexander-Walker,ATL,27.0,78,33.4,0.23,20.8,7.0,15.3,0.459,3.2,8.1,0.399,3.6,3.9,0.902,0.61,0.564,3.7,2.1,0.155,1.77,9.2,3.4,0.019,0.079,116.1,112.0,4.0,3.1,0.105,104.38,60.2,0.5294117647058824,0.2549019607843137,0.5722684441536862,0.037731555846313825,0.5371428571428571,0.6107656039501023,56.7
201587,Nicolas Batum,LAC,37.0,74,17.5,0.092,4.0,1.3,3.2,0.403,1.2,3.1,0.404,0.1,0.1,0.818,0.603,0.597,0.9,0.5,0.069,1.73,10.8,2.5,0.018,0.119,113.2,113.8,-0.5,-0.2,0.058,98.96,11.0,0.96875,0.03125,0.5414510461746166,0.06154895382538339,0.5171428571428571,0.689972671064742,58.6
203999,Nikola Jokić,DEN,31.0,65,34.8,0.289,27.7,9.9,17.4,0.569,1.7,4.5,0.38,6.1,7.4,0.831,0.67,0.618,10.7,3.7,0.458,2.87,10.7,12.9,0.089,0.27,126.1,115.3,10.8,8.5,0.213,102.59,75.4,0.25862068965517243,0.4252873563218391,0.6003352336186591,0.06966476638134089,0.7085714285714286,0.7169625929014798,71.2
1631107,Nikola Jović,MIA,22.0,47,17.2,0.203,7.3,2.4,6.7,0.366,1.0,3.6,0.269,1.5,2.1,0.683,0.48,0.438,2.2,1.4,0.173,1.57,12.4,3.3,0.028,0.137,109.3,110.1,-0.8,-0.1,0.073,107.64,30.2,0.5373134328358209,0.31343283582089554,0.5863570109437826,-0.10635701094378258,0.1657142857142857,0.13158509942039315,15.2
202696,Nikola Vučević,BOS,35.0,64,28.4,0.213,15.1,6.2,12.5,0.493,1.6,4.2,0.369,1.2,1.5,0.828,0.574,0.556,3.3,1.3,0.175,2.51,7.4,8.4,0.067,0.211,113.1,114.8,-1.7,-0.7,0.127,101.99,46.6,0.336,0.12,0.5497281909681176,0.024271809031882308,0.43428571428571416,0.5660039104093713,48.7
1642363,Nique Clifford,SAC,24.0,75,25.1,0.167,8.6,3.3,7.9,0.418,1.0,3.1,0.333,0.9,1.3,0.722,0.505,0.482,2.4,1.5,0.13,1.54,12.4,3.8,0.034,0.115,111.3,115.8,-4.5,-2.9,0.062,100.77,33.1,0.3924050632911392,0.16455696202531644,0.5628755678109542,-0.057875567810954154,0.2371428571428571,0.292814840948462,25.9
1641730,Noah Clowney,BKN,21.0,66,27.0,0.202,12.3,3.8,9.6,0.396,2.0,5.9,0.329,2.7,3.4,0.804,0.554,0.498,1.6,1.5,0.095,1.06,10.8,4.1,0.029,0.128,109.7,118.3,-8.7,-5.0,0.072,98.49,43.3,0.6145833333333334,0.3541666666666667,0.5936985643465509,-0.039698564346550835,0.3771428571428572,0.35326422902239285,36.8
1642869,Noah Penda,ORL,21.0,59,12.8,0.14,3.8,1.4,3.4,0.404,0.5,1.6,0.323,0.6,0.8,0.688,0.506,0.478,1.2,0.7,0.124,1.67,12.5,3.2,0.081,0.159,110.4,113.4,-3.0,-0.9,0.076,101.42,14.3,0.4705882352941177,0.23529411764705885,0.578792330383175,-0.07279233038317501,0.24,0.2432077001839946,24.1
1642849,Nolan Traore,BKN,19.0,56,22.2,0.224,8.9,3.3,8.6,0.38,1.1,3.4,0.318,1.3,1.7,0.787,0.479,0.444,3.8,2.3,0.265,1.65,14.9,1.8,0.011,0.073,108.2,118.8,-10.5,-5.0,0.056,98.4,38.5,0.3953488372093023,0.19767441860465115,0.562948040554078,-0.08394804055407801,0.1628571428571428,0.20610830397813323,18.0
1626181,Norman Powell,MIA,32.0,58,29.6,0.262,21.7,7.3,15.4,0.47,2.7,7.1,0.38,4.5,5.5,0.827,0.609,0.558,2.5,1.9,0.123,1.29,8.7,3.5,0.012,0.097,114.7,114.1,0.6,0.7,0.113,105.69,62.9,0.461038961038961,0.35714285714285715,0.5888056010026366,0.020194398997363416,0.5342857142857143,0.5524440878568886,54.2
1628384,OG Anunoby,NYK,28.0,67,33.2,0.194,16.7,5.8,12.0,0.484,2.3,6.1,0.386,2.7,3.3,0.828,0.62,0.581,2.2,1.8,0.09,1.18,10.5,5.2,0.039,0.116,119.4,110.2,9.2,6.1,0.099,99.84,49.2,0.5083333333333333,0.27499999999999997,0.5802024443140037,0.0397975556859963,0.5657142857142856,0.6176362868057346,58.6
1630167,Obi Toppin,IND,28.0,24,17.7,0.241,11.6,4.2,8.3,0.503,1.5,4.4,0.352,1.8,1.9,0.913,0.636,0.595,2.3,1.2,0.193,1.96,9.3,4.4,0.03,0.206,113.9,117.5,-3.6,-1.4,0.143,104.11,35.3,0.5301204819277109,0.22891566265060237,0.5660911842691241,0.06990881573087593,0.6114285714285714,0.7177742026845843,65.4
1630534,Ochai Agbaji,BKN,26.0,62,15.7,0.142,5.1,2.0,4.5,0.436,0.5,2.1,0.266,0.6,0.7,0.837,0.525,0.496,0.8,0.5,0.07,1.52,8.2,2.3,0.046,0.096,106.4,109.0,-2.7,-1.0,0.057,100.34,17.9,0.4666666666666667,0.15555555555555556,0.563356437144449,-0.03835643714444903,0.29428571428571426,0.3577276032107355,32.0
1641765,Olivier-Maxence Prosper,MEM,23.0,53,18.6,0.183,10.0,3.6,6.6,0.549,1.1,2.8,0.405,1.6,2.2,0.754,0.662,0.634,1.0,0.9,0.077,1.09,9.5,3.5,0.057,0.127,110.7,120.4,-9.7,-3.9,0.103,104.7,29.1,0.42424242424242425,0.33333333333333337,0.5931638906705105,0.06883610932948958,0.6857142857142857,0.7142068135011151,69.7
1630168,Onyeka Okongwu,ATL,25.0,74,31.0,0.189,15.2,5.6,11.6,0.48,1.9,5.2,0.376,2.1,2.7,0.757,0.592,0.564,3.1,1.7,0.14,1.82,9.7,7.6,0.058,0.178,113.4,111.3,2.1,1.5,0.104,104.39,46.5,0.4482758620689655,0.2327586206896552,0.5731054965266436,0.018894503473356417,0.48571428571428554,0.5481211592102528,51.1
1631131,Oscar Tshiebwe,UTA,26.0,27,16.6,0.162,7.8,3.4,5.4,0.634,0.0,0.0,0.0,1.0,1.8,0.551,0.633,0.634,1.2,0.8,0.101,1.52,9.6,6.6,0.151,0.224,110.9,118.9,-8.0,-2.9,0.125,104.74,20.9,0.0,0.3333333333333333,0.5985136398336721,0.03448636016632789,0.6028571428571428,0.5999733909530875,60.2
1642345,Oso Ighodaro,PHX,23.0,82,22.1,0.12,6.5,2.9,4.5,0.653,0.0,0.0,0.0,0.6,1.4,0.453,0.636,0.653,2.3,1.2,0.139,1.83,14.4,5.1,0.071,0.158,114.8,109.7,5.1,2.0,0.09,98.44,21.5,0.0,0.3111111111111111,0.5988614530607465,0.03713854693925356,0.6114285714285714,0.6087934953116028,61.0
1631172,Ousmane Dieng,MIL,23.0,57,19.3,0.192,7.6,2.9,7.0,0.422,1.1,3.2,0.341,0.6,0.8,0.711,0.516,0.501,2.4,1.3,0.185,1.81,11.9,3.2,0.026,0.136,108.7,117.3,-8.6,-3.7,0.075,99.84,29.3,0.4571428571428572,0.1142857142857143,0.5500625555657076,-0.034062555565707586,0.2685714285714287,0.3720073228798853,31.0
1629023,P.J. Washington,DAL,27.0,56,31.0,0.194,14.2,5.3,11.8,0.45,1.4,4.2,0.325,2.2,3.3,0.687,0.537,0.508,1.8,1.7,0.082,1.04,10.1,7.0,0.045,0.162,107.0,114.4,-7.3,-4.9,0.093,103.86,46.8,0.3559322033898305,0.2796610169491525,0.5821897816080953,-0.04518978160809528,0.32857142857142874,0.3350026534061798,33.1
1631094,Paolo Banchero,ORL,23.0,72,34.7,0.274,22.2,7.3,16.0,0.459,1.2,3.8,0.305,6.3,8.2,0.775,0.566,0.496,5.2,3.1,0.235,1.68,11.0,8.4,0.034,0.204,114.0,114.1,-0.2,0.0,0.138,100.96,73.3,0.2375,0.5125,0.618802942329274,-0.05280294232927407,0.41142857142857125,0.3096843490000112,37.1
1627783,Pascal Siakam,IND,32.0,62,33.2,0.292,24.0,9.0,18.6,0.484,1.7,4.7,0.358,4.2,6.1,0.693,0.562,0.529,3.8,2.2,0.19,1.71,8.2,6.6,0.041,0.151,111.5,117.2,-5.6,-3.7,0.13,102.95,74.4,0.25268817204301075,0.32795698924731176,0.5814409865533468,-0.019440986553346695,0.40000000000000013,0.4206327688291514,40.8
1630311,Pat Spencer,GSW,29.0,66,18.6,0.185,7.2,2.8,6.6,0.427,0.9,2.5,0.357,0.7,0.9,0.772,0.516,0.495,3.5,1.3,0.27,2.73,10.9,2.4,0.041,0.091,112.1,115.6,-3.4,-1.4,0.087,99.81,28.4,0.3787878787878788,0.13636363636363638,0.5556133099433183,-0.03961330994331824,0.2685714285714287,0.35354775080947465,30.3
1630172,Patrick Williams,CHI,24.0,72,20.5,0.159,7.0,2.5,6.6,0.372,1.3,3.8,0.347,0.8,1.0,0.72,0.494,0.472,1.5,1.0,0.101,1.4,10.9,3.0,0.03,0.106,103.8,114.8,-11.0,-4.8,0.057,105.67,26.9,0.5757575757575758,0.15151515151515152,0.559938797938427,-0.06593879793842705,0.20571428571428574,0.265999787077809,23.0
202331,Paul George,PHI,36.0,37,30.7,0.229,17.3,6.1,13.9,0.439,2.7,6.9,0.392,2.5,3.0,0.82,0.57,0.536,3.6,1.7,0.175,2.08,8.5,5.3,0.017,0.147,115.0,111.4,3.6,2.4,0.117,100.33,51.9,0.49640287769784175,0.2158273381294964,0.5651446324613972,0.004855367538602717,0.4228571428571426,0.5014326509528522,45.4
1630194,Paul Reed,DET,26.0,65,13.9,0.2,7.8,3.2,5.2,0.617,0.2,0.6,0.325,1.1,1.7,0.664,0.65,0.636,1.2,0.9,0.134,1.38,11.0,4.5,0.142,0.176,112.5,104.4,8.1,2.1,0.153,101.72,26.7,0.11538461538461538,0.3269230769230769,0.5922993981762601,0.05770060182373993,0.6514285714285715,0.6771746032177505,66.2
1630202,Payton Pritchard,BOS,28.0,79,32.3,0.21,17.0,6.4,13.8,0.464,2.7,7.1,0.377,1.5,1.7,0.89,0.584,0.561,5.2,1.4,0.234,3.74,6.5,3.9,0.026,0.09,120.1,112.1,8.0,5.4,0.12,95.81,51.8,0.5144927536231884,0.12318840579710144,0.5493822324432127,0.03461776755678725,0.46285714285714263,0.6004103989757364,51.8
1641796,Pelle Larsson,MIA,25.0,70,26.4,0.165,11.4,4.0,8.0,0.496,0.9,2.7,0.323,2.6,3.3,0.797,0.605,0.551,3.4,1.4,0.163,2.34,10.2,3.5,0.035,0.088,115.7,113.3,2.4,1.1,0.084,105.49,36.4,0.3375,0.4125,0.6108936153892754,-0.005893615389275464,0.5228571428571427,0.4656858656436106,50.0
1631250,Pete Nance,MIL,26.0,47,15.7,0.132,5.4,2.1,4.1,0.515,1.1,2.5,0.42,0.1,0.2,0.364,0.639,0.644,1.0,0.6,0.092,1.85,9.5,2.7,0.038,0.135,112.2,117.4,-5.2,-1.7,0.078,97.81,14.1,0.6097560975609757,0.04878048780487806,0.5430072863011226,0.09599271369887741,0.6199999999999999,0.8045187353484173,69.4
1631212,Peyton Watson,DEN,23.0,54,29.6,0.204,14.6,5.3,10.8,0.491,1.5,3.6,0.411,2.6,3.5,0.73,0.594,0.56,2.1,1.7,0.096,1.19,10.7,4.9,0.033,0.127,123.7,117.6,6.2,3.6,0.087,99.45,45.9,0.3333333333333333,0.32407407407407407,0.5897492664320834,0.004250733567916609,0.4914285714285713,0.49942188203770826,49.5
1630173,Precious Achiuwa,SAC,26.0,73,23.9,0.172,10.1,4.3,8.2,0.528,0.4,1.3,0.278,1.1,1.9,0.554,0.558,0.551,1.4,0.9,0.082,1.55,7.9,6.7,0.098,0.18,110.9,118.1,-7.2,-3.7,0.102,100.39,34.2,0.1585365853658537,0.23170731707317074,0.5768490269386961,-0.018849026938696056,0.3885714285714288,0.42260138794396795,40.2
1629656,Quentin Grimes,PHI,26.0,75,29.4,0.183,13.4,4.5,10.1,0.45,1.7,5.1,0.334,2.7,3.2,0.84,0.585,0.534,3.3,1.8,0.159,1.83,10.8,3.6,0.02,0.096,112.4,112.4,-0.1,0.1,0.092,101.43,43.5,0.504950495049505,0.31683168316831684,0.5894284188298837,-0.004428418829883762,0.4657142857142855,0.4705585189165611,46.8
1631245,Quenton Jackson,IND,27.0,49,18.3,0.2,9.1,3.1,6.7,0.47,0.9,2.4,0.356,2.0,2.4,0.824,0.589,0.534,2.9,1.3,0.227,2.26,10.7,2.3,0.03,0.092,109.1,112.9,-3.8,-1.3,0.096,105.34,31.1,0.3582089552238806,0.3582089552238806,0.5965343500853736,-0.00753435008537362,0.4771428571428571,0.46022944327096643,47.0
1642366,Quinten Post,GSW,26.0,67,17.3,0.183,7.7,2.9,6.6,0.44,1.4,4.1,0.336,0.5,0.6,0.791,0.56,0.546,1.4,0.8,0.116,1.68,9.2,4.0,0.057,0.165,112.4,110.2,2.3,0.9,0.089,101.7,27.0,0.6212121212121212,0.09090909090909091,0.545398013589981,0.014601986410019085,0.39428571428571435,0.5338459773694287,45.0
1629628,RJ Barrett,TOR,25.0,57,30.3,0.254,19.3,7.0,14.3,0.491,1.7,5.0,0.339,3.5,4.9,0.717,0.585,0.55,3.3,1.7,0.157,1.91,8.1,5.3,0.033,0.141,118.4,113.5,4.9,2.9,0.112,100.88,59.8,0.34965034965034963,0.34265734265734266,0.5877128354995595,-0.002712835499559585,0.4657142857142855,0.4762638576821626,47.0
1642853,Rasheer Fleming,PHX,21.0,55,12.2,0.159,4.3,1.6,3.9,0.405,0.8,2.4,0.346,0.3,0.6,0.559,0.517,0.509,0.3,0.5,0.033,0.55,10.5,2.3,0.08,0.099,112.7,106.6,6.1,1.8,0.056,96.98,16.4,0.6153846153846154,0.15384615384615385,0.5600994313927313,-0.04309943139273131,0.2714285714285716,0.3419543157979716,30.0
1641712,Rayan Rupert,MEM,21.0,64,16.8,0.148,5.2,1.9,4.9,0.393,0.7,2.1,0.324,0.7,0.8,0.778,0.493,0.463,1.1,0.9,0.093,1.24,12.0,2.9,0.04,0.129,103.5,117.0,-13.6,-5.0,0.055,103.02,20.1,0.42857142857142855,0.16326530612244897,0.5644478376522503,-0.07144783765225027,0.20285714285714285,0.247678941167879,22.1
1642263,Reed Sheppard,HOU,21.0,82,26.2,0.21,13.5,5.0,11.5,0.43,2.8,7.0,0.394,0.8,1.0,0.802,0.564,0.55,3.4,1.5,0.183,2.25,8.9,2.9,0.012,0.092,115.9,111.6,4.3,3.4,0.102,98.73,44.2,0.6086956521739131,0.08695652173913043,0.5417774698590363,0.022222530140963648,0.40571428571428547,0.5591888346906781,46.7
1642265,Rob Dillingham,CHI,21.0,65,14.9,0.218,6.3,2.5,6.3,0.396,0.6,2.0,0.316,0.6,0.8,0.745,0.469,0.447,2.2,1.5,0.206,1.43,14.7,2.0,0.018,0.105,105.9,113.3,-7.4,-2.2,0.06,106.08,29.6,0.31746031746031744,0.126984126984127,0.5506496394753969,-0.08164963947539694,0.13428571428571412,0.21375185969548888,16.6
