PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,USG_PCT,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,TS_PCT,EFG_PCT,AST,TOV,AST_PCT,AST_TO,TM_TOV_PCT,REB,OREB_PCT,DREB_PCT,OFF_RATING,DEF_RATING,NET_RATING,PLUS_MINUS,PIE,PACE,VOLUME_SCORE
202331,Paul George,PHI,36.0,37,30.7,0.229,17.3,6.1,13.9,0.439,2.7,6.9,0.392,2.5,3.0,0.82,0.57,0.536,3.6,1.7,0.175,2.08,8.5,5.3,0.017,0.147,115.0,111.4,3.6,2.4,0.117,100.33,51.9
1630194,Paul Reed,DET,26.0,65,13.9,0.2,7.8,3.2,5.2,0.617,0.2,0.6,0.325,1.1,1.7,0.664,0.65,0.636,1.2,0.9,0.134,1.38,11.0,4.5,0.142,0.176,112.5,104.4,8.1,2.1,0.153,101.72,26.7
1630202,Payton Pritchard,BOS,28.0,79,32.3,0.21,17.0,6.4,13.8,0.464,2.7,7.1,0.377,1.5,1.7,0.89,0.584,0.561,5.2,1.4,0.234,3.74,6.5,3.9,0.026,0.09,120.1,112.1,8.0,5.4,0.12,95.81,51.8
1641796,Pelle Larsson,MIA,25.0,70,26.4,0.165,11.4,4.0,8.0,0.496,0.9,2.7,0.323,2.6,3.3,0.797,0.605,0.551,3.4,1.4,0.163,2.34,10.2,3.5,0.035,0.088,115.7,113.3,2.4,1.1,0.084,105.49,36.4
1631250,Pete Nance,MIL,26.0,47,15.7,0.132,5.4,2.1,4.1,0.515,1.1,2.5,0.42,0.1,0.2,0.364,0.639,0.644,1.0,0.6,0.092,1.85,9.5,2.7,0.038,0.135,112.2,117.4,-5.2,-1.7,0.078,97.81,14.1
1631212,Peyton Watson,DEN,23.0,54,29.6,0.204,14.6,5.3,10.8,0.491,1.5,3.6,0.411,2.6,3.5,0.73,0.594,0.56,2.1,1.7,0.096,1.19,10.7,4.9,0.033,0.127,123.7,117.6,6.2,3.6,0.087,99.45,45.9
1630173,Precious Achiuwa,SAC,26.0,73,23.9,0.172,10.1,4.3,8.2,0.528,0.4,1.3,0.278,1.1,1.9,0.554,0.558,0.551,1.4,0.9,0.082,1.55,7.9,6.7,0.098,0.18,110.9,118.1,-7.2,-3.7,0.102,100.39,34.2
1629656,Quentin Grimes,PHI,26.0,75,29.4,0.183,13.4,4.5,10.1,0.45,1.7,5.1,0.334,2.7,3.2,0.84,0.585,0.534,3.3,1.8,0.159,1.83,10.8,3.6,0.02,0.096,112.4,112.4,-0.1,0.1,0.092,101.43,43.5
1631245,Quenton Jackson,IND,27.0,49,18.3,0.2,9.1,3.1,6.7,0.47,0.9,2.4,0.356,2.0,2.4,0.824,0.589,0.534,2.9,1.3,0.227,2.26,10.7,2.3,0.03,0.092,109.1,112.9,-3.8,-1.3,0.096,105.34,31.1
1642366,Quinten Post,GSW,26.0,67,17.3,0.183,7.7,2.9,6.6,0.44,1.4,4.1,0.336,0.5,0.6,0.791,0.56,0.546,1.4,0.8,0.116,1.68,9.2,4.0,0.057,0.165,112.4,110.2,2.3,0.9,0.089,101.7,27.0
1629628,RJ Barrett,TOR,25.0,57,30.3,0.254,19.3,7.0,14.3,0.491,1.7,5.0,0.339,3.5,4.9,0.717,0.585,0.55,3.3,1.7,0.157,1.91,8.1,5.3,0.033,0.141,118.4,113.5,4.9,2.9,0.112,100.88,59.8
1642853,Rasheer Fleming,PHX,21.0,55,12.2,0.159,4.3,1.6,3.9,0.405,0.8,2.4,0.346,0.3,0.6,0.559,0.517,0.509,0.3,0.5,0.033,0.55,10.5,2.3,0.08,0.099,112.7,106.6,6.1,1.8,0.056,96.98,16.4
1641712,Rayan Rupert,MEM,21.0,64,16.8,0.148,5.2,1.9,4.9,0.393,0.7,2.1,0.324,0.7,0.8,0.778,0.493,0.463,1.1,0.9,0.093,1.24,12.0,2.9,0.04,0.129,103.5,117.0,-13.6,-5.0,0.055,103.02,20.1
1642263,Reed Sheppard,HOU,21.0,82,26.2,0.21,13.5,5.0,11.5,0.43,2.8,7.0,0.394,0.8,1.0,0.802,0.564,0.55,3.4,1.5,0.183,2.25,8.9,2.9,0.012,0.092,115.9,111.6,4.3,3.4,0.102,98.73,44.2
1642265,Rob Dillingham,CHI,21.0,65,14.9,0.218,6.3,2.5,6.3,0.396,0.6,2.0,0.316,0.6,0.8,0.745,0.469,0.447,2.2,1.5,0.206,1.43,14.7,2.0,0.018,0.105,105.9,113.3,-7.4,-2.2,0.06,106.08,29.6
1629057,Robert Williams III,POR,28.0,59,17.1,0.129,6.7,3.0,4.2,0.708,0.2,0.4,0.391,0.6,1.0,0.596,0.722,0.726,1.0,0.8,0.089,1.22,12.7,7.0,0.133,0.25,110.6,107.2,3.4,1.2,0.163,102.86,16.9
1641842,Ronald Holland II,DET,20.0,78,19.9,0.184,8.2,3.0,7.0,0.432,0.6,2.5,0.253,1.5,1.9,0.805,0.525,0.478,1.2,1.2,0.088,0.99,12.1,4.0,0.052,0.141,110.2,104.5,5.7,1.7,0.085,101.85,32.1
1626220,Royce O'Neale,PHX,32.0,78,28.4,0.139,9.8,3.4,8.0,0.421,2.7,6.7,0.408,0.3,0.5,0.711,0.596,0.59,2.7,1.3,0.129,2.02,10.8,4.8,0.025,0.139,111.4,115.1,-3.6,-1.4,0.082,100.64,30.8
203497,Rudy Gobert,MIN,33.0,76,31.3,0.127,10.9,4.4,6.5,0.682,0.0,0.1,0.0,2.1,4.0,0.526,0.664,0.682,1.7,1.4,0.074,1.21,12.3,11.5,0.121,0.222,113.0,108.0,5.0,3.1,0.121,101.49,33.9
1629060,Rui Hachimura,LAL,28.0,68,28.3,0.149,11.5,4.5,8.8,0.514,1.7,3.9,0.443,0.7,1.1,0.694,0.62,0.611,0.8,0.6,0.041,1.36,5.8,3.3,0.023,0.094,116.4,114.4,2.0,1.2,0.073,100.83,33.2
201566,Russell Westbrook,SAC,37.0,64,28.9,0.252,15.2,5.6,13.1,0.427,2.0,5.9,0.338,2.0,2.9,0.694,0.528,0.503,6.7,3.3,0.33,2.04,13.4,5.4,0.042,0.147,110.0,122.1,-12.1,-7.1,0.105,102.15,54.6
1642346,Ryan Dunn,PHX,23.0,70,19.4,0.136,5.8,2.3,5.2,0.453,0.8,2.4,0.331,0.3,0.7,0.489,0.532,0.53,1.5,0.8,0.105,1.82,10.3,4.2,0.068,0.142,110.4,108.7,1.7,0.1,0.081,98.02,20.9
1641750,Ryan Kalkbrenner,CHA,24.0,69,21.4,0.113,7.6,3.2,4.2,0.753,0.0,0.1,0.0,1.2,1.7,0.716,0.762,0.753,0.8,0.9,0.053,0.87,13.5,5.5,0.109,0.133,112.3,111.2,1.1,0.7,0.108,100.4,19.2
1642948,Ryan Nembhard,DAL,23.0,60,19.5,0.173,6.6,2.7,6.5,0.415,0.8,2.3,0.356,0.4,0.5,0.806,0.492,0.477,5.3,1.4,0.353,3.72,10.6,2.2,0.011,0.095,111.2,113.1,-1.9,-0.4,0.087,101.89,26.2
1631157,Ryan Rollins,MIL,23.0,74,32.1,0.236,17.3,6.6,13.9,0.472,2.5,6.1,0.406,1.7,2.1,0.796,0.583,0.561,5.6,2.7,0.264,2.06,11.7,4.6,0.023,0.115,113.3,116.5,-3.2,-2.4,0.111,99.55,55.2
1630180,Saddiq Bey,NOP,27.0,72,31.2,0.213,17.7,6.1,13.4,0.451,2.1,5.7,0.367,3.4,4.1,0.841,0.579,0.529,2.5,0.9,0.12,2.68,5.1,5.6,0.051,0.12,113.3,116.8,-3.6,-2.6,0.112,102.05,54.0
1630573,Sam Hauser,BOS,28.0,78,24.8,0.141,9.2,3.2,7.7,0.419,2.5,6.5,0.393,0.2,0.3,0.85,0.59,0.584,1.5,0.4,0.077,3.26,4.6,3.8,0.028,0.118,119.8,111.0,8.8,4.7,0.08,97.23,28.2
1630241,Sam Merrill,CLE,30.0,52,26.5,0.167,12.8,4.3,9.3,0.461,3.0,7.2,0.421,1.1,1.3,0.855,0.644,0.624,2.4,0.8,0.119,2.98,6.2,2.6,0.02,0.072,120.3,112.6,7.7,4.7,0.081,101.54,34.0
1630572,Sandro Mamukelashvili,TOR,27.0,80,21.9,0.181,11.2,4.1,7.9,0.523,1.4,3.7,0.389,1.5,2.0,0.747,0.637,0.614,1.9,0.8,0.123,2.25,7.3,4.9,0.06,0.163,114.9,109.7,5.3,2.3,0.123,101.19,34.4
1630583,Santi Aldama,MEM,25.0,43,27.9,0.191,14.0,5.3,11.1,0.479,1.6,4.7,0.35,1.8,2.7,0.667,0.572,0.553,2.9,1.3,0.153,2.29,7.9,6.7,0.052,0.171,113.6,116.0,-2.4,-1.1,0.115,103.47,41.7
1630703,Scoot Henderson,POR,22.0,30,24.9,0.246,14.2,4.8,11.4,0.418,1.9,5.4,0.352,2.8,3.3,0.84,0.553,0.501,3.7,2.4,0.231,1.53,12.7,2.7,0.022,0.078,112.2,109.0,3.2,1.8,0.086,103.34,47.0
1630567,Scottie Barnes,TOR,24.0,80,33.5,0.226,18.1,7.1,14.0,0.507,0.9,2.8,0.304,3.0,3.7,0.815,0.577,0.537,5.9,2.6,0.255,2.26,10.9,7.5,0.055,0.166,114.6,110.0,4.6,3.3,0.139,101.0,57.8
1631101,Shaedon Sharpe,POR,22.0,50,29.4,0.293,20.8,7.8,17.4,0.452,2.1,6.1,0.337,3.1,3.9,0.787,0.546,0.511,2.6,2.9,0.151,0.9,12.0,4.3,0.032,0.104,112.4,113.7,-1.3,-1.0,0.108,103.89,66.3
1628983,Shai Gilgeous-Alexander,OKC,27.0,68,33.2,0.323,31.1,10.8,19.4,0.553,1.7,4.4,0.386,7.9,9.0,0.879,0.665,0.597,6.6,2.2,0.332,2.97,6.9,4.3,0.017,0.1,121.5,105.2,16.3,11.6,0.207,101.84,84.1
1630536,Sharife Cooper,WAS,24.0,41,17.1,0.197,8.1,3.1,6.0,0.514,0.7,1.9,0.382,1.2,1.5,0.833,0.609,0.573,3.0,1.5,0.256,2.03,13.3,2.1,0.025,0.098,108.4,120.1,-11.7,-4.5,0.094,103.68,27.0
1631321,Sidy Cissoko,POR,22.0,75,19.1,0.123,5.1,1.8,4.5,0.398,0.8,2.6,0.298,0.8,1.2,0.659,0.514,0.487,1.5,0.9,0.107,1.57,12.7,2.2,0.041,0.071,109.2,110.9,-1.7,-0.8,0.036,102.55,19.3
1631323,Simone Fontecchio,MIA,30.0,70,16.7,0.184,8.5,2.8,6.7,0.412,1.8,4.7,0.375,1.2,1.5,0.843,0.579,0.542,1.4,0.7,0.121,2.06,7.5,3.0,0.042,0.118,113.8,110.5,3.3,1.3,0.09,105.28,28.5
1642883,Sion James,CHA,23.0,82,22.5,0.109,5.4,1.7,4.5,0.371,1.0,2.9,0.352,1.0,1.2,0.837,0.531,0.483,2.0,0.8,0.121,2.51,10.1,3.5,0.026,0.124,113.2,110.0,3.3,0.8,0.062,99.1,20.1
1642461,Spencer Jones,DEN,24.0,64,22.1,0.097,5.5,2.1,4.1,0.504,0.9,2.3,0.396,0.5,0.8,0.608,0.619,0.613,0.8,0.5,0.047,1.65,8.4,3.3,0.055,0.09,116.9,115.3,1.6,0.0,0.045,99.33,15.8
201939,Stephen Curry,GSW,38.0,43,30.9,0.308,26.6,8.7,18.6,0.468,4.4,11.3,0.393,4.7,5.1,0.923,0.637,0.587,4.7,2.8,0.245,1.68,10.0,3.6,0.013,0.1,117.6,114.8,2.8,2.1,0.146,103.66,72.0
1642264,Stephon Castle,SAS,21.0,68,30.0,0.243,16.7,5.7,12.0,0.471,1.2,3.6,0.332,4.1,5.6,0.734,0.575,0.521,7.4,3.2,0.344,2.31,12.7,5.3,0.047,0.119,118.2,108.4,9.8,6.0,0.117,102.28,56.9
203500,Steven Adams,HOU,32.0,32,22.8,0.116,5.8,2.2,4.3,0.504,0.0,0.0,0.0,1.5,2.5,0.58,0.535,0.504,1.5,1.1,0.084,1.37,13.5,8.6,0.189,0.165,117.3,105.5,11.8,6.1,0.1,97.69,18.8
1629004,Svi Mykhailiuk,UTA,28.0,50,23.1,0.143,9.4,3.5,7.2,0.478,2.0,4.8,0.408,0.5,0.6,0.893,0.626,0.613,1.9,0.8,0.107,2.21,8.3,2.5,0.029,0.074,114.9,117.9,-3.0,-1.5,0.074,103.74,25.0
204456,T.J. McConnell,IND,34.0,56,17.2,0.227,9.4,4.3,8.0,0.538,0.3,0.9,0.32,0.4,0.5,0.862,0.567,0.556,5.1,1.1,0.469,4.48,7.9,2.2,0.022,0.104,109.1,116.7,-7.6,-2.4,0.15,103.65,33.3
1643007,Taelon Peter,IND,24.0,38,13.0,0.159,4.5,1.6,4.2,0.38,1.1,3.3,0.328,0.3,0.4,0.625,0.518,0.509,1.1,0.7,0.113,1.48,11.7,1.6,0.019,0.096,103.2,111.8,-8.7,-2.6,0.057,105.12,15.6
1631106,Tari Eason,HOU,25.0,60,25.8,0.181,10.5,4.0,9.7,0.416,1.6,4.3,0.358,0.9,1.1,0.776,0.514,0.496,1.5,1.4,0.078,1.11,10.4,6.3,0.077,0.156,116.1,109.6,6.5,2.8,0.083,99.06,36.3
1627752,Taurean Prince,MIL,32.0,26,23.5,0.157,9.2,3.3,7.3,0.45,2.3,5.4,0.436,0.2,0.2,1.0,0.617,0.61,1.8,1.2,0.102,1.48,11.5,3.1,0.007,0.125,113.7,117.5,-3.8,-2.0,0.073,99.88,24.5
1641707,Taylor Hendricks,MEM,22.0,59,19.0,0.157,7.4,2.8,6.0,0.459,1.1,3.1,0.342,0.8,1.2,0.681,0.566,0.548,0.9,0.8,0.07,1.1,10.3,3.7,0.054,0.141,108.4,119.1,-10.7,-4.4,0.077,103.17,24.2
1629611,Terance Mann,BKN,29.0,63,24.3,0.133,7.2,2.7,5.8,0.457,0.9,2.4,0.364,1.0,1.3,0.788,0.564,0.533,3.0,1.1,0.182,2.68,10.7,3.2,0.044,0.089,109.6,117.8,-8.2,-4.2,0.066,98.07,24.5
1630545,Terrence Shannon Jr.,MIN,25.0,43,12.5,0.171,5.6,1.8,4.0,0.45,0.7,1.8,0.408,1.3,1.6,0.8,0.597,0.541,0.9,0.6,0.102,1.58,9.0,1.1,0.018,0.074,112.0,120.5,-8.5,-1.9,0.069,102.75,18.7
1628418,Thomas Bryant,CLE,28.0,60,12.2,0.182,6.2,2.3,4.5,0.506,0.8,2.2,0.359,0.9,1.1,0.803,0.625,0.594,0.6,0.5,0.067,1.18,7.9,3.4,0.074,0.184,114.4,110.7,3.6,0.7,0.115,102.45,21.2
1642275,Tidjane Salaün,CHA,20.0,37,15.6,0.147,6.0,2.2,4.3,0.503,1.0,2.2,0.434,0.7,1.1,0.65,0.629,0.616,0.7,0.7,0.071,1.04,11.3,4.0,0.044,0.205,113.2,111.1,2.1,-0.1,0.102,99.11,16.7
203501,Tim Hardaway Jr.,DEN,34.0,80,26.6,0.177,13.5,4.4,9.7,0.447,2.8,6.9,0.407,2.0,2.5,0.811,0.624,0.591,1.4,0.5,0.07,2.51,4.3,2.6,0.008,0.082,119.4,114.9,4.5,2.5,0.085,101.24,39.9
202699,Tobias Harris,DET,33.0,63,27.7,0.181,13.3,4.9,10.5,0.469,1.3,3.5,0.368,2.2,2.5,0.866,0.574,0.531,2.5,1.0,0.12,2.49,6.7,5.1,0.03,0.145,118.6,108.6,10.0,5.8,0.112,100.9,40.8
1641739,Toumani Camara,POR,26.0,82,33.3,0.16,13.4,4.8,10.9,0.44,2.7,7.2,0.37,1.2,1.7,0.708,0.578,0.563,2.5,1.8,0.103,1.4,11.1,5.1,0.043,0.103,114.3,113.0,1.3,0.4,0.073,102.27,42.4
1642848,Tre Johnson,WAS,20.0,60,24.0,0.22,12.2,4.5,10.8,0.419,1.9,5.4,0.358,1.3,1.5,0.874,0.535,0.508,2.0,1.6,0.122,1.31,10.3,2.8,0.018,0.093,108.7,119.9,-11.2,-5.6,0.068,104.38,42.2
1630200,Tre Jones,CHI,26.0,65,27.0,0.186,14.1,5.2,9.5,0.553,0.6,2.0,0.315,2.9,3.5,0.841,0.637,0.586,5.4,1.4,0.284,3.8,7.9,3.1,0.02,0.088,111.0,114.8,-3.8,-2.1,0.126,106.25,41.3
1630544,Tre Mann,CHA,25.0,53,12.6,0.231,5.5,2.1,5.7,0.36,0.9,2.9,0.323,0.4,0.5,0.852,0.462,0.442,1.6,1.0,0.223,1.59,11.8,1.7,0.028,0.114,105.8,115.9,-10.1,-2.9,0.062,97.44,27.6
1630570,Trendon Watford,PHI,25.0,53,16.3,0.17,6.5,2.6,5.1,0.515,0.2,0.9,0.2,1.1,1.5,0.779,0.573,0.534,2.5,1.2,0.229,2.06,12.9,3.3,0.041,0.146,106.5,115.6,-9.1,-2.9,0.093,103.23,23.0
1630530,Trey Murphy III,NOP,25.0,66,35.5,0.223,21.5,7.5,15.9,0.47,3.2,8.6,0.379,3.3,3.7,0.886,0.613,0.572,3.8,1.8,0.16,2.08,7.9,5.7,0.026,0.131,113.6,117.2,-3.6,-2.6,0.122,101.71,60.2
1641774,Tristan Vukcevic,WAS,23.0,49,13.7,0.259,9.0,3.1,6.5,0.479,1.0,2.9,0.347,1.8,2.3,0.784,0.603,0.558,1.1,1.3,0.133,0.89,12.9,3.0,0.046,0.162,103.5,118.5,-15.1,-4.6,0.11,105.7,35.2
1641783,Tristan da Silva,ORL,25.0,77,24.7,0.16,9.9,3.6,8.1,0.45,1.6,4.2,0.374,1.1,1.2,0.884,0.576,0.547,1.6,0.9,0.092,1.8,8.1,3.7,0.03,0.115,113.2,111.6,1.6,1.3,0.085,100.96,32.3
1629639,Tyler Herro,MIA,26.0,33,31.3,0.248,20.5,7.5,15.6,0.48,2.5,6.7,0.378,3.0,3.3,0.917,0.602,0.561,4.1,1.9,0.199,2.13,8.4,4.8,0.013,0.129,114.4,116.4,-2.0,-1.2,0.122,103.33,57.1
1631213,Tyrese Martin,PHI,27.0,46,16.9,0.178,6.3,2.4,6.0,0.394,1.2,3.6,0.321,0.4,0.6,0.679,0.501,0.489,1.7,0.9,0.163,1.95,9.9,2.5,0.04,0.112,105.8,116.8,-10.9,-3.9,0.077,97.87,23.6
1630178,Tyrese Maxey,PHI,25.0,70,38.0,0.286,28.3,9.9,21.4,0.462,3.1,8.6,0.367,5.3,6.0,0.892,0.588,0.536,6.6,2.4,0.288,2.7,7.4,4.1,0.008,0.096,115.0,113.4,1.5,1.6,0.15,100.25,80.9
1630623,Tyson Etienne,BKN,26.0,24,15.8,0.198,7.9,2.4,6.0,0.4,1.8,4.5,0.398,1.3,1.5,0.833,0.588,0.548,1.7,0.7,0.17,2.5,7.4,1.1,0.013,0.06,105.6,117.8,-12.2,-4.3,0.071,102.0,25.0
1626145,Tyus Jones,DEN,30.0,67,14.6,0.103,3.0,1.1,3.3,0.349,0.6,2.0,0.292,0.1,0.1,0.778,0.448,0.44,2.4,0.4,0.222,6.36,6.2,1.1,0.011,0.065,107.5,113.6,-6.1,-1.6,0.065,101.09,10.3
1642845,VJ Edgecombe,PHI,20.0,75,35.0,0.196,16.0,6.0,13.7,0.438,2.0,5.6,0.354,2.0,2.4,0.818,0.54,0.51,4.2,1.8,0.172,2.3,8.8,5.6,0.044,0.111,114.8,113.9,0.9,0.8,0.092,100.44,52.2
1641705,Victor Wembanyama,SAS,22.0,64,29.2,0.316,25.0,8.6,16.9,0.512,1.9,5.5,0.349,5.8,7.0,0.827,0.626,0.569,3.1,2.4,0.17,1.28,9.5,11.5,0.071,0.285,120.5,103.6,17.0,10.7,0.209,102.23,74.1
1631246,Vince Williams Jr.,UTA,25.0,40,20.5,0.19,7.5,2.6,7.3,0.353,1.4,4.4,0.311,1.0,1.3,0.78,0.478,0.447,4.2,1.8,0.281,2.37,12.7,3.9,0.044,0.123,108.7,108.4,0.3,0.2,0.085,102.34,29.6
1630249,Vít Krejčí,POR,25.0,65,21.4,0.142,8.5,3.0,6.6,0.448,2.0,5.0,0.39,0.6,0.8,0.745,0.609,0.597,1.5,0.6,0.099,2.44,7.0,2.3,0.02,0.081,110.0,111.1,-1.1,-0.6,0.068,103.2,24.5
1642383,Walter Clayton Jr.,MEM,23.0,69,20.4,0.181,7.8,2.6,6.7,0.384,1.1,3.5,0.307,1.6,1.8,0.901,0.523,0.465,4.0,1.7,0.274,2.41,12.8,2.0,0.017,0.081,111.7,121.2,-9.6,-4.1,0.073,103.23,30.7
1628976,Wendell Carter Jr.,ORL,27.0,78,29.3,0.156,11.8,4.2,8.2,0.512,0.9,2.9,0.319,2.5,3.2,0.792,0.617,0.568,2.0,1.3,0.095,1.54,10.0,7.4,0.07,0.177,113.5,111.3,2.2,1.2,0.096,101.62,37.7
1642954,Will Richard,GSW,23.0,69,20.0,0.123,6.4,2.3,5.0,0.468,1.0,3.1,0.335,0.7,0.8,0.852,0.596,0.571,1.3,0.8,0.094,1.75,10.3,2.5,0.045,0.078,110.3,113.6,-3.3,-1.4,0.063,102.86,19.4
1642860,Will Riley,WAS,20.0,74,22.1,0.196,10.3,3.7,8.4,0.439,1.1,3.3,0.316,1.9,2.4,0.8,0.548,0.502,2.0,1.3,0.131,1.55,10.1,2.9,0.033,0.097,107.3,121.4,-14.1,-6.5,0.08,103.18,37.2
1642274,Yves Missi,NOP,22.0,66,19.7,0.122,5.7,2.4,4.5,0.544,0.0,0.0,0.0,0.9,1.5,0.559,0.556,0.544,1.3,0.8,0.087,1.56,11.3,5.8,0.128,0.147,112.7,114.1,-1.3,-0.6,0.087,100.7,19.3
1642258,Zaccharie Risacher,ATL,21.0,67,22.4,0.168,9.6,3.6,8.0,0.455,1.4,3.9,0.368,0.9,1.3,0.644,0.557,0.544,1.1,0.9,0.068,1.31,8.2,3.8,0.044,0.121,112.8,112.6,0.2,-0.2,0.07,105.34,31.2
203897,Zach LaVine,SAC,31.0,39,31.4,0.234,19.2,6.7,14.0,0.479,2.5,6.5,0.39,3.2,3.6,0.88,0.614,0.569,2.3,1.9,0.111,1.2,9.6,2.8,0.006,0.083,109.3,121.9,-12.6,-7.9,0.096,100.47,54.1
1630192,Zeke Nnaji,DEN,25.0,52,12.0,0.136,3.7,1.4,2.9,0.47,0.3,1.0,0.259,0.7,0.8,0.773,0.558,0.517,0.6,0.5,0.069,1.07,11.9,2.6,0.053,0.147,107.1,113.7,-6.6,-2.1,0.07,99.34,12.1
1630533,Ziaire Williams,BKN,24.0,56,22.9,0.179,10.2,3.3,7.7,0.425,1.5,4.5,0.343,2.1,2.5,0.85,0.579,0.524,1.1,1.1,0.076,1.02,9.7,2.4,0.022,0.084,103.1,113.2,-10.1,-5.0,0.079,100.4,33.3
1629627,Zion Williamson,NOP,25.0,62,29.7,0.25,21.0,7.8,13.0,0.6,0.0,0.1,0.25,5.4,7.5,0.716,0.644,0.6,3.2,2.0,0.174,1.58,9.4,5.7,0.064,0.116,113.0,114.9,-1.9,-1.3,0.141,103.58,61.4
